;Итерация;Лейер;Выплаты;Доля_в_выплатах;Восст_прем
3192;799;0;4887138,27;0,0;0,0
3193;799;1;9053997,580000002;1600000,0;140280,0
3194;799;2;502696,0;2696,0;47,99
3195;799;3;0,0;0,0;0,0
3196;800;0;3993855,5700000003;0,0;0,0
3197;800;1;5670059,7;1600000,0;140280,0
3198;800;2;1633762,0;133762,0;2380,96
3199;800;3;0,0;0,0;0,0
3200;801;0;5033483,660000001;0,0;0,0
3201;801;1;8171312,4;1600000,0;140280,0
3202;801;2;2105039,5;105039,5;1869,7
3203;801;3;0,0;0,0;0,0
3204;802;0;4123532,71;0,0;0,0
3205;802;1;7952720,859999999;1600000,0;140280,0
3206;802;2;502696,0;2696,0;47,99
3207;802;3;0,0;0,0;0,0
3208;803;0;4501132,39;0,0;0,0
3209;803;1;8886714,920000002;1600000,0;140280,0
3210;803;2;1633762,0;133762,0;2380,96
3211;803;3;0,0;0,0;0,0
3212;804;0;3641417,4099999997;0,0;0,0
3213;804;1;6960569,100000001;1600000,0;140280,0
3214;804;2;0,0;0,0;0,0
3215;804;3;0,0;0,0;0,0
3216;805;0;4009951,4099999997;0,0;0,0
3217;805;1;8478986,68;1600000,0;140280,0
3218;805;2;2010784,0;10784,0;191,96
3219;805;3;0,0;0,0;0,0
3220;806;0;4838344,5200000005;0,0;0,0
3221;806;1;8206440,920000001;1600000,0;140280,0
3222;806;2;502696,0;2696,0;47,99
3223;806;3;0,0;0,0;0,0
3224;807;0;4705623,339999999;0,0;0,0
3225;807;1;7305316,31;1600000,0;140280,0
3226;807;2;0,0;0,0;0,0
3227;807;3;0,0;0,0;0,0
3228;808;0;4250457,6;0,0;0,0
3229;808;1;9662044,5;1600000,0;140280,0
3230;808;2;1005392,0;5392,0;95,98
3231;808;3;0,0;0,0;0,0
3232;809;0;3275650,2199999997;0,0;0,0
3233;809;1;7482169,96;1600000,0;140280,0
3234;809;2;1005392,0;5392,0;95,98
3235;809;3;0,0;0,0;0,0
3236;810;0;3915143,1800000006;0,0;0,0
3237;810;1;7597484,109999999;1600000,0;140280,0
3238;810;2;2010784,0;10784,0;191,96
3239;810;3;0,0;0,0;0,0
3240;811;0;4064093,5;0,0;0,0
3241;811;1;7067774,85;1600000,0;140280,0
3242;811;2;1602343,5;102343,5;1821,71
3243;811;3;0,0;0,0;0,0
3244;812;0;4176035,4200000004;0,0;0,0
3245;812;1;7816529,73;1600000,0;140280,0
3246;812;2;2230713,5;230713,5;4106,7
3247;812;3;0,0;0,0;0,0
3248;813;0;5070697,82;0,0;0,0
3249;813;1;6880724,41;1600000,0;140280,0
3250;813;2;2607735,5;107735,5;1917,69
3251;813;3;0,0;0,0;0,0
3252;814;0;3764211,409999999;0,0;0,0
3253;814;1;7073308,960000001;1600000,0;140280,0
3254;814;2;1633762,0;133762,0;2380,96
3255;814;3;0,0;0,0;0,0
3256;815;0;4935211,75;0,0;0,0
3257;815;1;7091862,75;1600000,0;140280,0
3258;815;2;1123274,21;123274,20999999996;2194,28
3259;815;3;0,0;0,0;0,0
3260;816;0;4338463,989999999;0,0;0,0
3261;816;1;8371039,2299999995;1600000,0;140280,0
3262;816;2;502696,0;2696,0;47,99
3263;816;3;0,0;0,0;0,0
3264;817;0;4214262,92;0,0;0,0
3265;817;1;8206443,76;1600000,0;140280,0
3266;817;2;3613127,5;113127,5;2013,67
3267;817;3;0,0;0,0;0,0
3268;818;0;4602287,26;0,0;0,0
3269;818;1;11147214,230000002;1600000,0;140280,0
3270;818;2;1508088,0;8088,0;143,97
3271;818;3;0,0;0,0;0,0
3272;819;0;4154118,4899999998;0,0;0,0
3273;819;1;8675840,870000001;1600000,0;140280,0
3274;819;2;1508088,0;8088,0;143,97
3275;819;3;0,0;0,0;0,0
3276;820;0;5354615,87;0,0;0,0
3277;820;1;6073651,9399999995;1600000,0;140280,0
3278;820;2;1005392,0;5392,0;95,98
3279;820;3;0,0;0,0;0,0
3280;821;0;4531587,200000001;0,0;0,0
3281;821;1;9013677,85;1600000,0;140280,0
3282;821;2;0,0;0,0;0,0
3283;821;3;0,0;0,0;0,0
3284;822;0;4836027,08;0,0;0,0
3285;822;1;6858325,500000001;1600000,0;140280,0
3286;822;2;1508088,0;8088,0;143,97
3287;822;3;0,0;0,0;0,0
3288;823;0;4381472,22;0,0;0,0
3289;823;1;9098836,569999998;1600000,0;140280,0
3290;823;2;2607735,5;107735,5;1917,69
3291;823;3;0,0;0,0;0,0
3292;824;0;3322691,9199999995;0,0;0,0
3293;824;1;10338012,65;1600000,0;140280,0
3294;824;2;2513480,0;13480,0;239,94
3295;824;3;0,0;0,0;0,0
3296;825;0;4093757,3800000004;0,0;0,0
3297;825;1;7035266,76;1600000,0;140280,0
3298;825;2;1005392,0;1005392,0;17895,98
3299;825;3;6351582,01;3500000,0;150500,0
3300;826;0;4383344,58;0,0;0,0
3301;826;1;8478138,879999999;1600000,0;140280,0
3302;826;2;2010784,0;10784,0;191,96
3303;826;3;0,0;0,0;0,0
3304;827;0;4618898,2700000005;0,0;0,0
3305;827;1;8932539,97;1600000,0;140280,0
3306;827;2;2136458,0;136458,0;2428,95
3307;827;3;0,0;0,0;0,0
3308;828;0;3635925,04;0,0;0,0
3309;828;1;9425119,32;1600000,0;140280,0
3310;828;2;2631362,21;131362,20999999996;2338,25
3311;828;3;0,0;0,0;0,0
3312;829;0;4727215,38;0,0;0,0
3313;829;1;10923990,91;1600000,0;140280,0
3314;829;2;1099647,5;99647,5;1773,73
3315;829;3;0,0;0,0;0,0
3316;830;0;4476487,37;0,0;0,0
3317;830;1;9994120,43;1600000,0;140280,0
3318;830;2;1005392,0;5392,0;95,98
3319;830;3;0,0;0,0;0,0
3320;831;0;4437447,399999999;0,0;0,0
3321;831;1;8127575,28;1600000,0;140280,0
3322;831;2;1508088,0;8088,0;143,97
3323;831;3;0,0;0,0;0,0
3324;832;0;3917175,7299999995;0,0;0,0
3325;832;1;7882629,18;1600000,0;140280,0
3326;832;2;1508088,0;8088,0;143,97
3327;832;3;0,0;0,0;0,0
3328;833;0;3615171,6299999994;0,0;0,0
3329;833;1;9435526,149999999;1600000,0;140280,0
3330;833;2;2764828,0;264828,0;4713,94
3331;833;3;0,0;0,0;0,0
3332;834;0;3714680,45;0,0;0,0
3333;834;1;9210944,299999999;1600000,0;140280,0
3334;834;2;4021568,0;21568,0;383,91
3335;834;3;0,0;0,0;0,0
3336;835;0;4185925,57;0,0;0,0
3337;835;1;6769450,72;1600000,0;140280,0
3338;835;2;2639154,0;139154,0;2476,94
3339;835;3;0,0;0,0;0,0
3340;836;0;4692834,95;0,0;0,0
3341;836;1;6398465,620000001;1600000,0;140280,0
3342;836;2;3141850,0;141850,0;2524,93
3343;836;3;0,0;0,0;0,0
3344;837;0;4053177,7999999993;0,0;0,0
3345;837;1;8463651,56;1600000,0;140280,0
3346;837;2;2010784,0;10784,0;191,96
3347;837;3;0,0;0,0;0,0
3348;838;0;3384604,7199999997;0,0;0,0
3349;838;1;5674646,92;1600000,0;140280,0
3350;838;2;3016176,0;16176,0;287,93
3351;838;3;0,0;0,0;0,0
3352;839;0;4280122,72;0,0;0,0
3353;839;1;7168528,5;1600000,0;140280,0
3354;839;2;1508088,0;8088,0;143,97
3355;839;3;0,0;0,0;0,0
3356;840;0;4969798,199999999;0,0;0,0
3357;840;1;6698662,589999999;1600000,0;140280,0
3358;840;2;1508088,0;8088,0;143,97
3359;840;3;0,0;0,0;0,0
3360;841;0;4468275,95;0,0;0,0
3361;841;1;9204264,360000001;1600000,0;140280,0
3362;841;2;2136458,0;136458,0;2428,95
3363;841;3;0,0;0,0;0,0
3364;842;0;3867904,42;0,0;0,0
3365;842;1;7653709,6899999995;1600000,0;140280,0
3366;842;2;1005392,0;5392,0;95,98
3367;842;3;0,0;0,0;0,0
3368;843;0;3953967,3099999996;0,0;0,0
3369;843;1;6680724,55;1600000,0;140280,0
3370;843;2;1005392,0;5392,0;95,98
3371;843;3;0,0;0,0;0,0
3372;844;0;4968928,149999999;0,0;0,0
3373;844;1;5035979,91;1600000,0;140280,0
3374;844;2;1005392,0;5392,0;95,98
3375;844;3;0,0;0,0;0,0
3376;845;0;4019241,1700000004;0,0;0,0
3377;845;1;8854674,42;1600000,0;140280,0
3378;845;2;1633762,0;133762,0;2380,96
3379;845;3;0,0;0,0;0,0
3380;846;0;4498943,6;0,0;0,0
3381;846;1;6910715,810000001;1600000,0;140280,0
3382;846;2;2010784,0;10784,0;191,96
3383;846;3;0,0;0,0;0,0
3384;847;0;4232299,8;0,0;0,0
3385;847;1;7286415,63;1600000,0;140280,0
3386;847;2;1602343,5;102343,5;1821,71
3387;847;3;0,0;0,0;0,0
3388;848;0;3928191,08;0,0;0,0
3389;848;1;8064201,06;1600000,0;140280,0
3390;848;2;1005392,0;5392,0;95,98
3391;848;3;0,0;0,0;0,0
3392;849;0;4283901,859999999;0,0;0,0
3393;849;1;7960407,650000001;1600000,0;140280,0
3394;849;2;502696,0;2696,0;47,99
3395;849;3;0,0;0,0;0,0
3396;850;0;4343032,799999999;0,0;0,0
3397;850;1;7214204,21;1600000,0;140280,0
3398;850;2;1508088,0;8088,0;143,97
3399;850;3;0,0;0,0;0,0
3400;851;0;3748108,42;0,0;0,0
3401;851;1;8246793,55;1600000,0;140280,0
3402;851;2;2010784,0;10784,0;191,96
3403;851;3;0,0;0,0;0,0
3404;852;0;4586782,51;0,0;0,0
3405;852;1;7532894,16;1600000,0;140280,0
3406;852;2;2010784,0;10784,0;191,96
3407;852;3;0,0;0,0;0,0
3408;853;0;3959620,45;0,0;0,0
3409;853;1;8506228,38;1600000,0;140280,0
3410;853;2;502696,0;2696,0;47,99
3411;853;3;0,0;0,0;0,0
3412;854;0;5362515,93;0,0;0,0
3413;854;1;7754042,319999999;1600000,0;140280,0
3414;854;2;502696,0;2696,0;47,99
3415;854;3;0,0;0,0;0,0
3416;855;0;4477459,77;0,0;0,0
3417;855;1;7649085,6099999985;1600000,0;140280,0
3418;855;2;1005392,0;5392,0;95,98
3419;855;3;0,0;0,0;0,0
3420;856;0;5123103,31;0,0;0,0
3421;856;1;8633892,11;1600000,0;140280,0
3422;856;2;1099647,5;99647,5;1773,73
3423;856;3;0,0;0,0;0,0
3424;857;0;4147588,59;0,0;0,0
3425;857;1;8859769,09;1600000,0;140280,0
3426;857;2;1005392,0;5392,0;95,98
3427;857;3;0,0;0,0;0,0
3428;858;0;4328115,810000001;0,0;0,0
3429;858;1;7896346,399999999;1600000,0;140280,0
3430;858;2;0,0;0,0;0,0
3431;858;3;0,0;0,0;0,0
3432;859;0;3644260,2200000007;0,0;0,0
3433;859;1;5641188,01;1600000,0;140280,0
3434;859;2;1633762,0;133762,0;2380,96
3435;859;3;0,0;0,0;0,0
3436;860;0;4755022,430000001;0,0;0,0
3437;860;1;11846624,810000002;1600000,0;140280,0
3438;860;2;1005392,0;5392,0;95,98
3439;860;3;0,0;0,0;0,0
3440;861;0;4572189,93;0,0;0,0
3441;861;1;9292228,58;1600000,0;140280,0
3442;861;2;1602343,5;102343,5;1821,71
3443;861;3;0,0;0,0;0,0
3444;862;0;3417480,0700000003;0,0;0,0
3445;862;1;8739277,12;1600000,0;140280,0
3446;862;2;1633762,0;133762,0;2380,96
3447;862;3;0,0;0,0;0,0
3448;863;0;4705143,78;0,0;0,0
3449;863;1;5347898,5600000005;1600000,0;140280,0
3450;863;2;1005392,0;5392,0;95,98
3451;863;3;0,0;0,0;0,0
3452;864;0;3796584,4900000007;0,0;0,0
3453;864;1;6905250,12;1600000,0;140280,0
3454;864;2;1005392,0;5392,0;95,98
3455;864;3;0,0;0,0;0,0
3456;865;0;4010358,3600000003;0,0;0,0
3457;865;1;7379627,94;1600000,0;140280,0
3458;865;2;1508088,0;8088,0;143,97
3459;865;3;0,0;0,0;0,0
3460;866;0;4719570,66;0,0;0,0
3461;866;1;5688224,63;1600000,0;140280,0
3462;866;2;1508088,0;8088,0;143,97
3463;866;3;0,0;0,0;0,0
3464;867;0;5049096,589999999;0,0;0,0
3465;867;1;9535050,92;1600000,0;140280,0
3466;867;2;2010784,0;10784,0;191,96
3467;867;3;0,0;0,0;0,0
3468;868;0;4386618,96;0,0;0,0
3469;868;1;8638748,95;1600000,0;140280,0
3470;868;2;2199295,0;199295,0;3547,45
3471;868;3;0,0;0,0;0,0
3472;869;0;4847935,4;0,0;0,0
3473;869;1;8797591,84;1600000,0;140280,0
3474;869;2;2105039,5;105039,5;1869,7
3475;869;3;0,0;0,0;0,0
3476;870;0;3636002,9300000006;0,0;0,0
3477;870;1;8268111,39;1600000,0;140280,0
3478;870;2;2607735,5;107735,5;1917,69
3479;870;3;0,0;0,0;0,0
3480;871;0;3434449,5100000002;0,0;0,0
3481;871;1;6421288,8900000015;1600000,0;140280,0
3482;871;2;1508088,0;8088,0;143,97
3483;871;3;0,0;0,0;0,0
3484;872;0;4256880,140000001;0,0;0,0
3485;872;1;7207647,01;1600000,0;140280,0
3486;872;2;1508088,0;8088,0;143,97
3487;872;3;0,0;0,0;0,0
3488;873;0;4344942,279999999;0,0;0,0
3489;873;1;5234082,550000001;1600000,0;140280,0
3490;873;2;0,0;0,0;0,0
3491;873;3;0,0;0,0;0,0
3492;874;0;4815584,350000001;0,0;0,0
3493;874;1;9958025,09;1600000,0;140280,0
3494;874;2;1508088,0;8088,0;143,97
3495;874;3;0,0;0,0;0,0
3496;875;0;4587687,99;0,0;0,0
3497;875;1;9041353,67;1600000,0;140280,0
3498;875;2;1508088,0;8088,0;143,97
3499;875;3;0,0;0,0;0,0
3500;876;0;4612863,910000001;0,0;0,0
3501;876;1;8772172,78;1600000,0;140280,0
3502;876;2;2010784,0;10784,0;191,96
3503;876;3;0,0;0,0;0,0
3504;877;0;4677068,4399999995;0,0;0,0
3505;877;1;7559467,9399999995;1600000,0;140280,0
3506;877;2;1508088,0;8088,0;143,97
3507;877;3;0,0;0,0;0,0
3508;878;0;4339733,29;0,0;0,0
3509;878;1;8134758,699999999;1600000,0;140280,0
3510;878;2;1131066,0;131066,0;2332,97
3511;878;3;0,0;0,0;0,0
3512;879;0;4272201,18;0,0;0,0
3513;879;1;6019737,21;1600000,0;140280,0
3514;879;2;1005392,0;5392,0;95,98
3515;879;3;0,0;0,0;0,0
3516;880;0;3291521,2700000005;0,0;0,0
3517;880;1;8847424,23;1600000,0;140280,0
3518;880;2;0,0;0,0;0,0
3519;880;3;0,0;0,0;0,0
3520;881;0;3874948,8400000003;0,0;0,0
3521;881;1;7038318,639999999;1600000,0;140280,0
3522;881;2;1508088,0;8088,0;143,97
3523;881;3;0,0;0,0;0,0
3524;882;0;4086638,8100000005;0,0;0,0
3525;882;1;7754244,499999999;1600000,0;140280,0
3526;882;2;1005392,0;5392,0;95,98
3527;882;3;0,0;0,0;0,0
3528;883;0;3612754,0999999996;0,0;0,0
3529;883;1;6886187,61;1600000,0;140280,0
3530;883;2;1625970,21;125970,20999999996;2242,27
3531;883;3;0,0;0,0;0,0
3532;884;0;5047297,73;0,0;0,0
3533;884;1;6472357,39;1600000,0;140280,0
3534;884;2;3644546,0;144546,0;2572,92
3535;884;3;0,0;0,0;0,0
3536;885;0;4365464,949999999;0,0;0,0
3537;885;1;8335033,27;1600000,0;140280,0
3538;885;2;0,0;0,0;0,0
3539;885;3;0,0;0,0;0,0
3540;886;0;4729730,37;0,0;0,0
3541;886;1;9376418,309999999;1600000,0;140280,0
3542;886;2;1005392,0;5392,0;95,98
3543;886;3;0,0;0,0;0,0
3544;887;0;5214539,6899999995;0,0;0,0
3545;887;1;8251091,52;1600000,0;140280,0
3546;887;2;2105039,5;105039,5;1869,7
3547;887;3;0,0;0,0;0,0
3548;888;0;4785928,170000001;0,0;0,0
3549;888;1;9155755,989999998;1600000,0;140280,0
3550;888;2;3110431,5;110431,5;1965,68
3551;888;3;0,0;0,0;0,0
3552;889;0;4904302,930000001;0,0;0,0
3553;889;1;7741273,71;1600000,0;140280,0
3554;889;2;1508088,0;8088,0;143,97
3555;889;3;0,0;0,0;0,0
3556;890;0;5192488,7;0,0;0,0
3557;890;1;10936417,530000001;1600000,0;140280,0
3558;890;2;502696,0;2696,0;47,99
3559;890;3;0,0;0,0;0,0
3560;891;0;3951828,1599999997;0,0;0,0
3561;891;1;8191683,97;1600000,0;140280,0
3562;891;2;1005392,0;5392,0;95,98
3563;891;3;0,0;0,0;0,0
3564;892;0;3746805,250000001;0,0;0,0
3565;892;1;6806804,74;1600000,0;140280,0
3566;892;2;2105039,5;105039,5;1869,7
3567;892;3;0,0;0,0;0,0
3568;893;0;3666131,8199999994;0,0;0,0
3569;893;1;8962996,269999998;1600000,0;140280,0
3570;893;2;1508088,0;8088,0;143,97
3571;893;3;0,0;0,0;0,0
3572;894;0;4045577,21;0,0;0,0
3573;894;1;7816352,85;1600000,0;140280,0
3574;894;2;3518872,0;18872,0;335,92
3575;894;3;0,0;0,0;0,0
3576;895;0;4946187,910000001;0,0;0,0
3577;895;1;7540112,9399999995;1600000,0;140280,0
3578;895;2;2827665,0;327665,0;5832,44
3579;895;3;0,0;0,0;0,0
3580;896;0;4401393,680000001;0,0;0,0
3581;896;1;8537406,62;1600000,0;140280,0
3582;896;2;1005392,0;5392,0;95,98
3583;896;3;0,0;0,0;0,0
3584;897;0;3956102,1899999995;0,0;0,0
3585;897;1;6414806,8;1600000,0;140280,0
3586;897;2;2273191,31;273191,30999999994;4862,81
3587;897;3;0,0;0,0;0,0
3588;898;0;4724514,4799999995;0,0;0,0
3589;898;1;7946210,829999999;1600000,0;140280,0
3590;898;2;502696,0;2696,0;47,99
3591;898;3;0,0;0,0;0,0
3592;899;0;4907136,54;0,0;0,0
3593;899;1;7195396,850000001;1600000,0;140280,0
3594;899;2;2513480,0;13480,0;239,94
3595;899;3;0,0;0,0;0,0
3596;900;0;3849396,59;0,0;0,0
3597;900;1;9726413,77;1600000,0;140280,0
3598;900;2;2029635,1;29635,099999999977;527,5
3599;900;3;0,0;0,0;0,0
3600;901;0;4826387,56;0,0;0,0
3601;901;1;6041075,04;1600000,0;140280,0
3602;901;2;2010784,0;10784,0;191,96
3603;901;3;0,0;0,0;0,0
3604;902;0;4274701,6;0,0;0,0
3605;902;1;4855226,39;1600000,0;140280,0
3606;902;2;1005392,0;5392,0;95,98
3607;902;3;0,0;0,0;0,0
3608;903;0;4443015,3;0,0;0,0
3609;903;1;10109243,52;1600000,0;140280,0
3610;903;2;1508088,0;8088,0;143,97
3611;903;3;0,0;0,0;0,0
3612;904;0;4565325,57;0,0;0,0
3613;904;1;7963662,77;1600000,0;140280,0
3614;904;2;1508088,0;8088,0;143,97
3615;904;3;0,0;0,0;0,0
3616;905;0;4867412,88;0,0;0,0
3617;905;1;6452446,83;1600000,0;140280,0
3618;905;2;502696,0;2696,0;47,99
3619;905;3;0,0;0,0;0,0
3620;906;0;4727711,409999999;0,0;0,0
3621;906;1;8620123,96;1600000,0;140280,0
3622;906;2;2725617,71;225617,70999999996;4016,0
3623;906;3;0,0;0,0;0,0
3624;907;0;4591514,43;0,0;0,0
3625;907;1;7507478,470000001;1600000,0;140280,0
3626;907;2;620578,21;120578,20999999996;2146,29
3627;907;3;0,0;0,0;0,0
3628;908;0;3855104,9299999992;0,0;0,0
3629;908;1;8092839,470000001;1600000,0;140280,0
3630;908;2;2010784,0;10784,0;191,96
3631;908;3;0,0;0,0;0,0
3632;909;0;4060831,9699999997;0,0;0,0
3633;909;1;9462640,72;1600000,0;140280,0
3634;909;2;2010784,0;10784,0;191,96
3635;909;3;0,0;0,0;0,0
3636;910;0;4072954,7500000005;0,0;0,0
3637;910;1;10428800,1;1600000,0;140280,0
3638;910;2;1633762,0;133762,0;2380,96
3639;910;3;0,0;0,0;0,0
3640;911;0;4019731,12;0,0;0,0
3641;911;1;8839954,809999999;1600000,0;140280,0
3642;911;2;2010784,0;10784,0;191,96
3643;911;3;0,0;0,0;0,0
3644;912;0;4659794,03;0,0;0,0
3645;912;1;8349123,23;1600000,0;140280,0
3646;912;2;1005392,0;5392,0;95,98
3647;912;3;0,0;0,0;0,0
3648;913;0;4059399,81;0,0;0,0
3649;913;1;6215166,55;1600000,0;140280,0
3650;913;2;1633762,0;133762,0;2380,96
3651;913;3;0,0;0,0;0,0
3652;914;0;3985412,7299999995;0,0;0,0
3653;914;1;9927071,12;1600000,0;140280,0
3654;914;2;1005392,0;5392,0;95,98
3655;914;3;0,0;0,0;0,0
3656;915;0;4185769,45;0,0;0,0
3657;915;1;6931541,460000001;1600000,0;140280,0
3658;915;2;0,0;0,0;0,0
3659;915;3;0,0;0,0;0,0
3660;916;0;4159192,26;0,0;0,0
3661;916;1;7427280,05;1600000,0;140280,0
3662;916;2;1005392,0;5392,0;95,98
3663;916;3;0,0;0,0;0,0
3664;917;0;3984767,5999999996;0,0;0,0
3665;917;1;6335655,859999999;1600000,0;140280,0
3666;917;2;502696,0;2696,0;47,99
3667;917;3;0,0;0,0;0,0
3668;918;0;3407383,1799999997;0,0;0,0
3669;918;1;7678111,31;1600000,0;140280,0
3670;918;2;2010784,0;10784,0;191,96
3671;918;3;0,0;0,0;0,0
3672;919;0;4836205,12;0,0;0,0
3673;919;1;8577762,85;1600000,0;140280,0
3674;919;2;1508088,0;8088,0;143,97
3675;919;3;0,0;0,0;0,0
3676;920;0;5092645,88;0,0;0,0
3677;920;1;7510685,59;1600000,0;140280,0
3678;920;2;1024243,1;24243,099999999977;431,53
3679;920;3;0,0;0,0;0,0
3680;921;0;5645167,79;0,0;0,0
3681;921;1;6130082,180000001;1600000,0;140280,0
3682;921;2;0,0;0,0;0,0
3683;921;3;0,0;0,0;0,0
3684;922;0;3831031,56;0,0;0,0
3685;922;1;9421763,459999999;1600000,0;140280,0
3686;922;2;1005392,0;5392,0;95,98
3687;922;3;0,0;0,0;0,0
3688;923;0;3509587,38;0,0;0,0
3689;923;1;9318698,78;1600000,0;140280,0
3690;923;2;1005392,0;5392,0;95,98
3691;923;3;0,0;0,0;0,0
3692;924;0;4146839,8700000006;0,0;0,0
3693;924;1;10738967,36;1600000,0;140280,0
3694;924;2;4021568,0;21568,0;383,91
3695;924;3;0,0;0,0;0,0
3696;925;0;3749619,4999999995;0,0;0,0
3697;925;1;9471412,01;1600000,0;140280,0
3698;925;2;2513480,0;13480,0;239,94
3699;925;3;0,0;0,0;0,0
3700;926;0;4898046,710000001;0,0;0,0
3701;926;1;7770752,989999999;1600000,0;140280,0
3702;926;2;2513480,0;13480,0;239,94
3703;926;3;0,0;0,0;0,0
3704;927;0;4226520,49;0,0;0,0
3705;927;1;7055044,34;1600000,0;140280,0
3706;927;2;3228313,71;228313,70999999996;4063,98
3707;927;3;0,0;0,0;0,0
3708;928;0;4780028,57;0,0;0,0
3709;928;1;5406460,02;1600000,0;140280,0
3710;928;2;502696,0;2696,0;47,99
3711;928;3;0,0;0,0;0,0
3712;929;0;4203193,33;0,0;0,0
3713;929;1;5620048,890000001;1600000,0;140280,0
3714;929;2;502696,0;2696,0;47,99
3715;929;3;0,0;0,0;0,0
3716;930;0;3818349,0100000002;0,0;0,0
3717;930;1;7646116,72;1600000,0;140280,0
3718;930;2;502696,0;2696,0;47,99
3719;930;3;0,0;0,0;0,0
3720;931;0;4798822,85;0,0;0,0
3721;931;1;8902228,840000002;1600000,0;140280,0
3722;931;2;2010784,0;10784,0;191,96
3723;931;3;0,0;0,0;0,0
3724;932;0;3725066,4899999993;0,0;0,0
3725;932;1;5677675,85;1600000,0;140280,0
3726;932;2;1602343,5;102343,5;1821,71
3727;932;3;0,0;0,0;0,0
3728;933;0;4409224,460000001;0,0;0,0
3729;933;1;8962533,35;1600000,0;140280,0
3730;933;2;2010784,0;10784,0;191,96
3731;933;3;0,0;0,0;0,0
3732;934;0;5120509,3100000005;0,0;0,0
3733;934;1;6588478,62;1600000,0;140280,0
3734;934;2;1508088,0;8088,0;143,97
3735;934;3;0,0;0,0;0,0
3736;935;0;4708258,929999999;0,0;0,0
3737;935;1;11456308,53;1600000,0;140280,0
3738;935;2;2105039,5;105039,5;1869,7
3739;935;3;0,0;0,0;0,0
3740;936;0;2944744,14;0,0;0,0
3741;936;1;7886812,57;1600000,0;140280,0
3742;936;2;3016176,0;16176,0;287,93
3743;936;3;0,0;0,0;0,0
3744;937;0;4754427,89;0,0;0,0
3745;937;1;9626745,620000001;1600000,0;140280,0
3746;937;2;2513480,0;13480,0;239,94
3747;937;3;0,0;0,0;0,0
3748;938;0;4480622,0200000005;0,0;0,0
3749;938;1;4780197,629999999;1600000,0;140280,0
3750;938;2;502696,0;2696,0;47,99
3751;938;3;0,0;0,0;0,0
3752;939;0;3752095,05;0,0;0,0
3753;939;1;8567383,600000001;1600000,0;140280,0
3754;939;2;3016176,0;16176,0;287,93
3755;939;3;0,0;0,0;0,0
3756;940;0;4359940,3;0,0;0,0
3757;940;1;8000482,18;1600000,0;140280,0
3758;940;2;1508088,0;1008088,0;17943,97
3759;940;3;6351582,01;3500000,0;150500,0
3760;941;0;4452204,78;0,0;0,0
3761;941;1;7771804,750000001;1600000,0;140280,0
3762;941;2;2010784,0;10784,0;191,96
3763;941;3;0,0;0,0;0,0
3764;942;0;4569099,69;0,0;0,0
3765;942;1;7584651,9399999995;1600000,0;140280,0
3766;942;2;1024243,1;24243,099999999977;431,53
3767;942;3;0,0;0,0;0,0
3768;943;0;4041874,3899999997;0,0;0,0
3769;943;1;5478066,04;1600000,0;140280,0
3770;943;2;1625970,21;125970,20999999996;2242,27
3771;943;3;0,0;0,0;0,0
3772;944;0;4965459,03;0,0;0,0
3773;944;1;8666919,9;1600000,0;140280,0
3774;944;2;1602343,5;102343,5;1821,71
3775;944;3;0,0;0,0;0,0
3776;945;0;3615583,49;0,0;0,0
3777;945;1;6770644,19;1600000,0;140280,0
3778;945;2;3141850,0;141850,0;2524,93
3779;945;3;0,0;0,0;0,0
3780;946;0;4314791,9;0,0;0,0
3781;946;1;7780191,91;1600000,0;140280,0
3782;946;2;1602343,5;102343,5;1821,71
3783;946;3;0,0;0,0;0,0
3784;947;0;3942494,3400000003;0,0;0,0
3785;947;1;9173548,870000001;1600000,0;140280,0
3786;947;2;502696,0;2696,0;47,99
3787;947;3;0,0;0,0;0,0
3788;948;0;4738013,930000002;0,0;0,0
3789;948;1;8283154,69;1600000,0;140280,0
3790;948;2;3016176,0;16176,0;287,93
3791;948;3;0,0;0,0;0,0
3792;949;0;3707447,1799999997;0,0;0,0
3793;949;1;9602703,58;1600000,0;140280,0
3794;949;2;1633762,0;133762,0;2380,96
3795;949;3;0,0;0,0;0,0
3796;950;0;5218039,64;0,0;0,0
3797;950;1;13679113,559999999;1600000,0;140280,0
3798;950;2;502696,0;2696,0;47,99
3799;950;3;0,0;0,0;0,0
3800;951;0;5249953,750000001;0,0;0,0
3801;951;1;12330382,629999999;1600000,0;140280,0
3802;951;2;1508088,0;8088,0;143,97
3803;951;3;0,0;0,0;0,0
3804;952;0;4271087,54;0,0;0,0
3805;952;1;5628592,140000001;1600000,0;140280,0
3806;952;2;2010784,0;10784,0;191,96
3807;952;3;0,0;0,0;0,0
3808;953;0;3507099,2;0,0;0,0
3809;953;1;6742160,330000001;1600000,0;140280,0
3810;953;2;2105039,5;105039,5;1869,7
3811;953;3;0,0;0,0;0,0
3812;954;0;4580061,76;0,0;0,0
3813;954;1;7580728,609999999;1600000,0;140280,0
3814;954;2;1508088,0;8088,0;143,97
3815;954;3;0,0;0,0;0,0
3816;955;0;4314001,019999999;0,0;0,0
3817;955;1;8824699,25;1600000,0;140280,0
3818;955;2;1099647,5;99647,5;1773,73
3819;955;3;0,0;0,0;0,0
3820;956;0;4285025,080000001;0,0;0,0
3821;956;1;8910417,5;1600000,0;140280,0
3822;956;2;1005392,0;5392,0;95,98
