;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;141;142;143;144;145;146;147;148;149;150;151;152;153;154;155;156;157;158;159;160;161;162;163;164;165;166;167;168;169;170;171;172;173;174;175;176;177;178;179;180;181;182;183;184;185;186;187;188
257;125674,0;72639,57;54793,86;37953,55;42792,0;27497,47;18474,08;171042,31;125674,0;24757,78;101670,27;16211,95;123411,87;130952,31;31418,5;12064,7;323233,53;57056,0;78546,25;46625,05;23249,69;81939,45;39335,96;233971,06;19102,45;73217,67;120395,69;95449,4;29407,72;18222,73;31418,5;399265,98;80601,5;14568,13;29784,74;109569,81;55296,56;125674,0;71131,48;53788,47;99590,36;105566,16;50269,6;42792,0;11939,03;67863,96;52531,73;42741,73;51777,69;181473,26;14578,18;27899,63;280378,69;89479,89;163376,2;71382,83;27396,93;19856,49;157092,5;77163,84;76032,77;39712,37;11939,03;13572,79;30161,76;13824,14;37953,55;111702,87;24757,78;22621,32;130631,84;40379,06;117307,88;78738,52;90485,28;205476,99;13195,77;11184,99;175943,6;105943,18;37702,2;33749,99;75404,4;94255,5;11687,68;16714,64;57684,37;28905,02;69372,05;23878,06;33969,68;61957,28;146912,91;112603,9;51149,32;144022,4;31519,04;81348,78;73936,05;25134,8;11499,17;48887,19;13070,1;502696,0;82570,33;67863,96;22621,32;18864,66;118259,23;231,57;502696,0;48947,97;419817,77;27334,1;16626,67;32298,22;55510,21;125674,0;37827,87;207472,69;12693,07;10556,62;27145,58;125674,0;294090,91;123286,19;27208,42;31556,74;13070,1;100870,4;37702,2;77163,84;18411,24;17594,36;19605,14;37702,2;27648,28;476304,46;50557,39;13128,4;12944,42;78923,27;98402,74;111849,86;89856,91;12441,73;19856,49;103052,68;17091,66;66217,63;84318,46;40969,72;46373,71;71131,48;140588,99;10305,27;207594,22;56804,65;74311,04;59569,48;94632,52;98528,42;;;;;;;;;;;;;;;;;;;;;;;;;;;
258;136356,29;94381,17;12567,4;36194,11;10305,27;26611,47;88851,52;102157,88;55924,93;17424,7;93325,51;176823,32;75150,9;125311,05;10807,96;102157,88;244129,29;98528,42;46625,05;22684,16;35938,29;141257,58;298054,84;79802,99;25637,5;29156,37;64093,74;21364,58;33121,99;9167,92;7690,62;166965,45;12567,4;66732,89;64947,18;144022,4;16211,95;428019,25;37827,87;238277,9;444508,94;40844,05;163124,85;65601,83;200952,73;40467,03;129946,92;231742,86;88083,65;13070,1;109210,71;35691,42;95512,24;309660,74;101167,57;24169,62;77415,18;397129,84;8471,43;37199,5;40341,35;247954,8;62962,67;96637,02;125674,0;188511,0;166965,45;231994,2;129695,57;34434,68;18474,08;84704,28;70503,11;27786,52;17343,01;42352,14;258574,26;117307,88;223574,05;43608,88;125674,0;8294,48;92095,09;100287,85;20170,68;68671,67;49012,86;72938,16;368224,82;125296,98;31041,48;7540,44;39084,61;68115,31;16211,95;19102,45;65853,18;85923,14;29332,31;236769,82;189139,37;43483,2;12944,42;11939,03;76912,49;52029,04;37576,53;90736,63;38833,27;114823,87;24380,76;31041,48;35942,76;52800,67;76661,14;94390,99;113106,6;109839,08;24255,08;163627,55;141006,23;5781,0;21716,47;172424,73;57684,37;405950,26;43734,55;229553,61;19353,8;13195,77;457327,69;48761,51;62962,67;44111,57;22623,53;27962,47;502696,0;23501,04;51532,99;37199,5;331150,99;20987,56;9048,53;502696,0;133482,98;78546,25;190019,09;62962,67;325955,63;125674,0;314,19;85961,02;69120,7;239730,77;90698,93;107325,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
259;144148,08;232748,25;125674,0;53914,15;190521,78;26140,19;37702,2;19605,14;67486,94;52280,38;13321,44;314,19;31669,85;21490,25;35440,07;4649,94;37029,92;249337,22;20610,54;15583,58;31825,68;11687,68;48761,51;50206,76;38173,48;107506,57;80379,83;124040,24;153699,3;17343,01;139060,79;25134,8;29784,74;65601,83;10789,11;106320,2;26391,54;42603,49;138241,4;340769,07;57810,04;213645,8;11436,33;33303,61;38079,22;36571,13;26768,56;39461,64;73016,59;50772,3;16211,95;15960,6;246823,74;62962,67;44290,13;36571,13;25436,42;84818,64;40605,27;27208,42;125674,0;46248,03;33177,94;256315,37;150808,8;72938,16;502696,0;75027,38;38958,94;23249,69;125674,0;172173,38;53788,47;163124,85;199821,66;89856,91;36068,44;89737,8;50269,6;203214,86;211286,79;12119,16;39964,33;161616,76;13824,14;436717,15;19534,77;16211,95;41975,12;502696,0;43294,69;15608,71;160357,8;58249,9;453557,47;180342,19;15834,92;16965,99;47756,12;161684,63;6158,03;154704,69;43734,55;27773,95;103555,38;69120,7;26919,84;17468,69;25386,15;125674,0;20107,84;26517,21;197810,88;231617,18;10933,64;57810,04;62837,0;133968,48;181975,95;92873,09;99910,83;314,19;43608,88;102549,98;46248,03;64973,46;89354,21;19102,45;23626,71;87354,2;22244,3;125674,0;59695,15;37702,2;502696,0;41221,07;245290,51;119390,3;247077,58;56301,95;20107,84;189139,37;374508,52;220118,01;64030,9;79693,89;285665,22;13195,77;21490,25;69948,65;323233,53;74901,7;28905,02;52505,53;8797,18;17971,38;7125,72;50018,25;15206,55;91860,15;125674,0;292569,07;;;;;;;;;;;;;;;;;;;;;;;;;;;
260;49138,53;52800,67;103681,05;32423,89;24506,43;68869,35;33052,26;44739,94;134471,18;142514,32;125674,0;9174,2;62837,0;502696,0;58061,39;88474,5;196443,54;321105,58;152945,26;137862,37;15457,9;70817,3;187882,63;13195,77;56678,97;182682,32;144650,77;107325,6;39084,61;8922,85;22219,05;214888,24;43985,9;8671,51;79048,95;79300,29;39225,37;441250,21;22623,53;45682,5;85081,3;112352,56;30059,25;12567,4;19450,56;100790,55;1005,39;32674,1;325955,63;31544,17;36948,16;6660,72;224202,42;63842,39;103681,05;226213,2;3644,55;39400,06;109085,03;33969,68;112729,58;449787,25;15332,23;53406,1;82442,14;38204,9;178959,78;45996,68;14326,84;42980,51;8030,57;85949,71;238277,9;83698,88;25511,82;71005,81;77163,84;22244,3;19982,17;42540,65;30538,78;26642,89;68046,19;20107,84;142011,62;71759,85;37953,55;125674,0;23249,69;125674,0;46285,73;146033,19;15834,92;72262,55;20610,54;48133,14;125674,0;12064,7;87971,8;91993,37;166518,05;125674,0;32298,22;50395,27;236769,82;57648,88;134332,94;27773,95;13949,81;63465,37;84276,48;22998,34;41913,89;233301,21;21615,93;20359,19;11310,66;11813,36;249714,24;81688,1;8922,85;73142,27;56678,97;17091,66;75278,73;236141,45;20484,86;382941,25;63842,39;80180,01;24380,76;364541,53;50897,97;34318,31;150808,8;502696,0;118761,93;149126,03;96391,96;122909,17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
261;17091,66;51023,64;28402,32;438099,56;87971,8;27396,93;27625,7;16463,29;14556,82;33435,57;54039,82;55547,91;52783,08;44111,57;106822,9;128313,15;50520,95;7226,26;125674,0;54291,17;32423,89;65224,81;24757,78;76032,77;22948,07;28213,81;502696,0;116424,39;119661,13;4649,94;15709,25;54856,7;72890,92;9488,39;347362,94;98025,72;84818,64;12781,05;47963,48;62393,95;29407,72;28716,51;25888,84;11559,49;151789,06;45237,61;502696,0;26391,54;401665,46;53914,15;9928,25;417200,79;275477,41;12294,69;37953,55;48887,19;225463,63;173430,12;54668,19;32549,57;87092,08;62585,65;400284,26;198439,25;51532,99;24255,08;319086,29;30413,11;27773,95;43734,55;39838,66;30664,46;30224,6;33554,96;9802,57;502696,0;151789,06;62711,33;43483,2;19982,17;86966,41;502696,0;153322,28;44488,6;120270,02;68988,74;53411,45;103052,68;26768,56;53537,12;35113,32;125674,0;80557,03;246572,39;31732,69;167088,55;124919,96;30350,27;259339,61;43483,2;24757,78;7414,77;93752,8;93452,44;27396,93;7842,06;226590,22;22369,97;117756,54;201078,4;85332,65;88600,17;100633,46;23878,06;45871,01;125674,0;56678,97;16714,64;72639,57;31669,85;502696,0;16714,64;24632,1;13824,14;94695,36;62585,65;43219,29;100413,53;31976,87;15646,41;29407,72;40969,72;16588,97;250468,28;26140,19;188511,0;412225,8;43659,15;125674,0;86966,41;43231,86;24255,08;125674,0;44991,29;31544,17;58312,74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
262;222442,98;37827,87;62275,24;12441,73;68240,98;131957,7;63716,72;502696,0;383314,26;25134,8;87217,76;75781,42;122280,8;93501,46;1734,3;12441,73;10682,29;225242,96;16211,95;22244,3;20233,51;138744,1;124919,96;244561,6;26391,54;17971,38;18222,73;100413,53;20359,19;36948,16;22998,34;219929,5;39766,94;125674,0;39461,64;33660,52;88536,64;178815,29;117253,84;11310,66;27145,58;31732,69;52783,08;132963,09;184740,78;83321,86;7897,35;279121,95;81348,78;12818,75;51400,67;46876,4;79174,62;215081,14;192281,22;58564,08;39587,31;19881,63;132963,09;26720,3;32675,24;41472,42;30161,76;82868,09;457579,03;99156,79;51114,13;271707,19;502696,0;250747,91;149803,41;64596,44;175943,6;167774,79;21113,23;100023,94;43608,88;57307,34;56678,97;20359,19;9802,57;94107,81;23878,06;10682,29;10179,59;63339,7;45368,31;46122,36;24503,92;10820,53;40781,21;41221,07;32926,59;87594,78;56804,65;4147,24;39335,96;309158,04;28025,3;502696,0;147792,62;85458,32;13949,81;105189,14;71005,81;72765,25;66940,63;20987,56;176446,3;257568,86;502696,0;55799,26;110844,47;439859,0;89251,16;7690,62;70377,44;28402,32;3330,36;96768,98;95449,4;57810,04;27648,28;11436,33;463133,82;190125,91;216410,63;226213,2;41723,77;55081,66;10682,29;27145,58;180917,78;178331,41;85408,28;32423,89;14378,99;73833,48;17971,38;47944,63;123851,1;56553,3;16463,29;78923,27;41913,89;27648,28;29107,74;77540,86;40379,06;37325,18;192281,22;156185,13;22244,3;48887,19;145027,8;21113,23;12441,73;23978,6;37827,87;421887,62;15332,23;27085,02;100287,85;11939,03;26140,19;49427,58;124668,61;78106,39;12146,39;37953,55;47053,31;29282,04;74273,33;31418,5;45368,31;;;;;;;;;;;;;;
263;78671,92;125674,0;50269,6;3393,2;190660,03;29282,04;99381,74;29910,41;63968,07;29533,39;9551,22;21867,28;16840,32;75404,4;8797,18;23124,02;90987,98;11813,36;879,72;125674,0;22746,99;10430,94;27087,94;60700,54;48540,33;271078,82;62711,33;81185,4;112101,21;11750,52;106822,9;14556,82;42037,95;53034,43;15583,58;85019,72;86840,73;140588,99;125674,0;53914,15;476807,16;25637,5;308906,69;12944,42;68890,82;29533,39;8420,16;81688,1;312802,59;59946,5;176361,87;118510,58;40969,72;79802,99;165975,14;20937,29;15709,25;86589,39;124040,24;33931,98;50269,6;90485,28;92621,74;17468,69;14248,6;22621,32;133842,81;99526,17;47190,59;19039,61;173555,79;74021,99;37199,5;91993,37;30036,09;274116,08;149426,39;71131,48;18851,1;36319,79;222317,31;125296,98;128313,15;41975,12;12190,38;12316,05;15707,21;144650,77;445059,89;314,19;284274,59;117253,84;4021,57;231,57;502696,0;28025,3;26140,19;46545,18;21468,89;36005,6;10305,27;87217,76;85458,32;50897,97;50018,25;42226,46;21238,91;146033,19;30161,76;234130,66;21050,4;502696,0;93250,11;11184,99;26079,87;33906,85;19353,8;32549,57;120647,04;16337,62;63968,07;113860,64;13128,4;19605,14;124668,61;11813,36;44488,6;246572,39;37953,55;46195,88;1759,44;64345,09;206859,4;10820,53;151060,15;39838,66;96768,98;81311,08;441744,11;20459,73;56553,3;69874,74;201329,75;59695,15;147091,36;15960,6;83321,86;11903,84;107576,94;79551,64;63151,19;41095,4;137990,05;21992,95;330396,95;45745,34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
264;42226,46;69120,7;43985,9;20861,88;476304,46;27019,91;85961,02;9425,55;25009,13;73016,59;88331,54;60658,48;502696,0;108205,31;22872,67;55510,21;64596,44;15080,88;13509,96;502696,0;25009,13;34560,35;19479,96;34686,02;21615,93;181069,13;47504,77;12119,16;56427,63;34748,86;151789,06;27773,95;125674,0;53034,43;22369,97;10493,78;14201,16;11184,99;21468,89;88223,15;53914,15;73016,59;38833,27;31520,77;44111,57;47504,77;278367,91;20861,88;138744,1;46876,4;69372,05;9425,55;81348,78;119661,13;225961,85;37450,85;236631,57;176446,3;68743,68;42741,73;317703,87;64973,46;104937,79;25260,47;40467,03;125296,98;405298,65;38204,9;178331,41;34434,68;75404,4;97900,05;77289,51;64219,41;51526,34;160988,39;37702,2;48761,51;107093,1;58061,39;60738,24;21113,23;41975,12;8030,57;165386,98;62837,0;288547,5;7414,77;182682,32;10789,11;68366,66;30538,78;39335,96;49641,23;20937,29;306661,68;122657,82;7897,35;25386,15;29910,41;9174,2;144902,12;33177,94;52513,51;27271,26;67109,92;98025,72;10682,29;154704,69;25386,15;65350,48;453557,47;440236,02;48761,51;9174,2;14578,18;28150,98;207594,22;12944,42;171042,31;41723,77;116248,45;85081,3;36822,48;34686,02;284274,59;312425,56;60418,57;30664,46;124668,61;45242,64;30790,13;125674,0;22369,97;95637,91;48133,14;296464,97;36822,48;115863,89;26391,54;84578,6;84297,21;76661,14;18851,1;17845,71;60658,48;33052,26;85458,32;233627,97;190521,78;502696,0;228404,15;12316,05;83698,88;122280,8;596951,5;73833,48;71759,85;81059,73;37953,55;40467,03;29533,39;31782,95;36319,79;79300,29;59820,82;30161,76;502696,0;32675,24;12944,42;19039,61;20117,89;17594,36;13362,14;;;;;;;;;;;;;;;
265;63151,19;125674,0;28528,0;82819,17;53285,78;17594,36;19353,8;17091,66;18474,08;125674,0;85458,32;42601,9;101167,57;36571,13;26642,89;502696,0;43985,9;109210,71;17091,66;107199,92;152191,21;378027,39;23403,64;58438,41;16714,64;17658,45;13447,12;31041,48;125311,05;48540,33;27522,61;36571,13;8545,83;44111,57;136356,29;102549,98;31519,04;28905,02;59569,48;60848,84;36445,46;178205,73;56678,97;46778,92;25134,8;8294,48;3518,87;19605,14;26894,24;16965,99;91742,02;42729,16;438350,91;100413,53;39335,96;51149,32;109210,71;216410,63;77415,18;46373,71;135350,9;11310,66;28025,3;30161,76;14248,6;138241,4;358611,65;86086,69;269947,75;100413,53;29141,29;47253,42;125674,0;25741,81;107989,09;88083,65;38958,94;268942,36;31732,69;125674,0;279750,32;10330,4;87971,8;70126,09;47379,1;8545,83;16211,95;77415,18;113106,6;457327,69;60197,85;11436,33;125674,0;31795,52;85332,65;192532,57;56553,3;18474,08;38079,22;131200,09;100539,2;124417,26;20107,84;34434,68;103797,3;196443,54;36948,16;33680,63;77792,21;60700,54;197810,88;10556,62;151789,06;125674,0;93501,46;110844,47;20296,35;22219,05;33303,61;490882,64;79802,99;195925,77;237864,12;110341,77;31519,04;22872,67;32298,22;13547,66;42100,79;445314,11;47379,1;63968,07;18348,4;399265,98;69214,04;44237,25;43985,9;17720,03;65601,83;114991,71;18097,06;73406,18;235764,42;34459,81;30312,57;22948,07;41221,07;24380,76;99526,17;66607,22;65978,85;44237,25;51777,69;17334,49;118825,27;197810,88;125674,0;22998,34;25637,5;119640,39;16840,32;44111,57;62900,47;28658,69;41723,77;117505,19;;;;;;;;;;;;;;;;;;;;;;;
266;75499,32;19353,8;139623,81;502696,0;502696,0;21364,58;94381,17;80288,09;31418,5;30915,8;185180,64;108770,85;10054,82;142137,29;177357,43;19479,47;86764,7;144525,1;62334,3;46485,91;64345,09;12441,73;192281,22;47969,77;125674,0;67109,92;142514,32;157896,81;26611,47;130952,31;46248,03;34937,37;309660,74;54291,17;9928,25;36445,46;75473,16;105006,91;40215,68;75907,1;50520,95;15206,55;66858,57;27899,63;21615,93;48540,33;188511,0;368224,82;135225,22;134345,51;26265,87;432441,72;138367,07;13572,79;14075,49;43985,9;82693,49;289427,22;51526,34;21992,95;333359,08;38154,63;19605,14;502696,0;18104,23;89605,56;53411,45;20233,51;21867,28;22621,32;502696,0;51532,99;31732,69;19102,45;125674,0;112729,58;84038,2;23752,39;153196,61;288547,5;29910,41;11562,01;56678,97;10305,27;69120,7;10807,96;42603,49;74414,09;84578,6;9186,77;33177,94;261653,27;307901,3;4021,57;36696,81;42980,51;84578,6;86086,69;85835,34;69905,96;83573,21;22684,16;293514,43;103505,11;21364,58;92244,72;25741,81;19856,49;119390,3;104435,09;11687,68;95449,4;237272,51;13824,14;109839,08;53411,45;14075,49;123851,1;80305,69;187631,28;249337,22;33429,28;39400,06;314826,57;29282,04;17720,03;69874,74;59494,07;20233,51;30312,57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
267;72980,15;25386,15;48824,35;80557,03;502696,0;449787,25;14023,96;39335,96;596951,5;48887,19;35565,74;71822,69;12818,75;34937,37;38468,53;39335,96;171167,99;50772,3;596951,5;423521,38;100765,41;43860,23;125674,0;183260,76;100790,55;502696,0;38173,48;311269,36;34309,0;42854,83;68743,68;165889,68;84201,58;166518,05;36822,48;7917,46;125674,0;55319,24;237272,51;26768,56;144525,1;15332,23;58312,74;54039,82;80934,06;68366,66;125674,0;27648,28;13824,14;37862,25;205099,97;370768,46;133386,61;86040,82;125674,0;109839,08;127810,46;36319,79;147541,28;17971,38;620578,21;13037,42;50646,62;64973,46;236267,41;12567,4;33495,89;107576,94;114436,86;70525,11;144182,54;265234,98;8168,81;225242,96;19039,61;8758,47;502696,0;56678,97;11436,33;44237,25;100036,5;20610,54;48007,47;15080,88;163124,85;66550,67;370768,46;97648,7;32800,91;50269,6;35314,39;50269,6;79802,99;153322,28;182855,67;236895,49;90736,63;37199,5;228404,15;166518,05;141257,58;502696,0;153322,28;38833,27;111437,84;46373,71;90987,98;12316,05;62334,3;38456,24;75655,75;502696,0;502696,0;18976,77;111437,84;11903,84;10807,96;104560,77;25125,95;50897,97;31795,52;8294,48;250468,28;65734,84;81688,1;205602,66;57363,9;13195,77;53160,1;15080,88;596951,5;37325,18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
268;16965,99;125674,0;43985,9;238277,9;231,57;43594,97;113860,64;62837,0;42100,79;405950,26;55924,93;36948,16;103304,03;45242,64;207472,69;70000,42;61033,05;20359,19;12190,38;36068,44;6283,7;380540,87;1256,74;125674,0;83698,88;226441,12;26517,21;67361,26;16211,95;67361,26;31418,5;15583,58;70817,3;125674,0;502696,0;502696,0;36005,6;124668,61;56553,3;305639,17;195046,05;48081,62;44111,57;245984,23;26970,9;427900,53;206859,4;39461,64;57558,69;63591,04;157972,22;21113,23;56930,32;55547,91;12441,73;66858,57;43985,9;67235,59;368224,82;119264,63;16086,27;17971,38;112352,56;137524,43;22621,32;18725,43;45368,31;51526,34;8922,85;78923,27;20233,51;502696,0;167774,79;21741,6;53537,12;14075,49;45242,64;107093,1;47881,79;13824,14;4272,92;187882,63;27019,91;53537,12;117756,54;15457,9;25134,8;8758,47;31976,87;11599,58;111724,19;57307,34;15834,92;502696,0;55296,56;171922,03;16463,29;13447,12;61203,24;31418,5;72262,55;13698,47;148911,12;17091,66;12441,73;88536,64;163627,55;28905,02;70628,79;102298,64;212137,71;125674,0;11562,01;8294,48;125674,0;250065,42;38079,22;58689,76;339758,4;99132,91;10682,29;74021,99;31292,83;5969,52;70628,79;121815,81;447022,42;23249,69;76539,88;34531,19;78797,6;16840,32;11059,31;502696,0;387955,64;99381,74;47649,3;74901,7;189139,37;502696,0;138995,44;49012,86;53788,47;48081,62;94004,15;9425,55;73142,27;14378,99;180342,19;30413,11;214902,54;182682,32;103052,68;259339,61;166497,31;16840,32;226441,12;15834,92;70691,63;21238,91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
269;26517,21;52505,53;22369,97;20861,88;64345,09;102202,37;316824,15;239876,48;125674,0;10682,29;21490,25;39084,61;35565,74;99910,83;115620,08;32989,43;113232,27;83698,88;114237,67;48133,14;76880,87;154076,32;20296,35;141006,23;28779,35;52657,41;55422,23;36948,16;38204,9;21364,58;26391,54;29860,14;502696,0;77792,21;16714,64;5655,33;53788,47;17334,49;12064,7;37306,96;182730,0;324398,07;22746,99;28025,3;87354,2;38035,24;91239,32;26391,54;85583,99;44488,6;355783,09;176823,32;468009,98;44488,6;56427,63;225425,22;31041,48;25197,64;164507,27;19730,82;23501,04;21113,23;412225,8;94381,17;55296,56;134094,16;188511,0;17343,01;25888,84;42226,46;6912,07;28402,32;12567,4;20820,1;14201,16;103128,08;71382,83;13195,77;20987,56;109085,03;6283,7;50269,6;16588,97;30790,13;27396,93;8860,02;90011,65;280253,02;222442,98;31795,52;8671,51;84730,96;64596,44;75027,38;15960,6;26391,54;110341,77;24129,41;113609,3;84075,91;22621,32;67361,26;64923,19;213457,29;502696,0;19353,8;125674,0;75349,1;256370,74;19605,14;60700,54;232622,57;41786,61;29533,39;100413,53;46876,4;154578,27;47253,42;26991,57;47630,45;490756,97;9071,63;27899,63;148546,67;271707,19;103052,68;52531,73;22118,62;221326,99;22118,62;65161,97;43671,72;66355,87;17091,66;30538,78;502696,0;88223,15;65853,18;51114,13;39210,29;101137,79;65978,85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
270;100287,85;29784,74;34811,7;19353,8;51400,67;30601,62;38707,59;26517,21;63214,02;60197,85;6409,37;39225,37;66481,55;20296,35;256123,61;21385,94;69497,72;11712,82;163376,2;29407,72;175943,6;12944,42;44237,25;120395,69;68988,74;79802,99;79048,95;157896,81;154704,69;229732,07;28402,32;169282,88;74650,36;47002,08;41723,77;96341,69;77540,86;33495,89;1759,44;29141,29;8545,83;13824,14;251725,02;41472,42;68115,31;55045,21;37827,87;226213,2;22118,62;5781,0;98025,72;502696,0;62962,67;339822,5;237398,19;17343,01;23083,8;10682,29;114237,67;72266,32;9928,25;152693,91;15080,88;103555,38;439859,0;50557,39;41723,77;74021,99;31292,83;109085,03;79551,64;47944,63;10468,64;26265,87;96014,94;12441,73;12456,81;89251,16;1734,3;255118,22;43985,9;82868,09;39084,61;57558,69;80619,87;438350,91;18976,77;43775,4;628370,0;7540,44;502696,0;83196,19;91239,32;68869,35;146912,91;109085,03;48364,38;125674,0;25511,82;64470,76;8797,18;31292,83;17091,66;26454,38;25386,15;73217,67;119390,3;36571,13;56427,63;60197,85;124040,24;55296,56;331150,99;43734,55;25009,13;175943,6;125674,0;52783,08;115745,75;56678,97;165009,96;226989,87;31795,52;24003,73;92684,58;22244,3;175817,93;67612,61;141006,23;50395,27;151711,29;224202,42;60658,48;63842,39;37576,53;85458,32;47379,1;81228,13;6283,7;78797,6;22872,67;16320,03;125674,0;38581,92;125674,0;36592,5;19228,12;32800,91;118259,23;27899,63;7791,79;15836,18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
271;89479,89;83115,88;180593,54;45682,5;22118,62;107576,94;151789,06;117379,52;165009,96;174309,84;21238,91;57935,71;147541,28;112101,21;17594,36;502696,0;14129,78;171167,99;435584,83;56427,63;110467,45;67612,61;111183,79;49641,23;25134,8;87469,1;124291,59;9676,9;36571,13;47649,3;71005,81;81228,13;69948,65;99282,46;12567,4;67361,26;56930,32;17720,03;101670,27;28025,3;165889,68;90736,63;103548,26;77289,51;102801,33;102795,05;238277,9;135656,29;75404,4;17845,71;89102,87;25386,15;13698,47;75027,38;35314,39;46373,71;114740,36;221688,94;117307,88;25009,13;19039,61;301901,79;33931,98;110593,12;502696,0;131832,03;225961,85;93501,46;11872,45;33303,61;41472,42;101167,57;11559,49;14075,49;23249,69;52406,06;31544,17;274116,08;2262,13;48888,29;23501,04;32549,57;12064,7;87594,78;12693,07;115557,24;61768,77;5341,15;92095,09;36188,14;23752,39;7690,62;312928,26;91239,32;12944,42;176823,32;2387,81;85458,32;57684,37;30224,6;50269,6;216410,63;18097,06;182418,02;86966,41;188511,0;70126,09;66940,63;84075,91;46625,05;28905,02;4272,92;10053,92;81939,45;165657,81;83573,21;257254,68;121149,74;115620,08;45242,64;224202,42;103555,38;26265,87;85206,97;101418,92;120395,69;145016,49;36571,13;20233,51;113106,6;66984,24;54039,82;91152,12;18112,14;13824,14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
